Season,Sector,Category,Crop,QueryType,QueryText,KccAns,StateName,DistrictName,BlockName,CreatedOn,
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Asking about age of seedling in sugarcane SSI method,Recommended for sugarcane SSI method age of seedling at 25-35 days,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T10:30:28.473,
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Asking about sugarcane sowing season,recommended for the season : Dec - Jan,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-17T10:30:31.483,
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Asking about sugarcane (SSI methoed) spacing,Recommended for sugarcane (SSI methoed) spacing at 5 feet * 2 feet,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T10:31:16.183,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,Asking about Navarai season paddy varieties,"recommended for the paddy varieties : ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T10:34:31.737,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,Asking about Sowing season for Black gram,Recommended for season Margazhi -Thai,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T10:39:36.203,
RABI,HORTICULTURE,Vegetables,Chillies,Nutrient Management,Asking about foliar spray in chilli,recommended for spray 19:19:19 5 g/ lit of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T10:49:59.43,
RABI,HORTICULTURE,Vegetables,Chillies,Nutrient Management,Asking about foliar spray in chilli,recommended for spray 19:19:19 5 g/ lit of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T10:51:26.41,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Field Preparation,Asking about Sowing season for Black gram,Recommended for season Margazhi -Thai,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T10:54:06.21,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Asking about Tobacco caterpillar management in groundnut,Recommended for spray profenophos 2 ml/lit of water,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T10:55:07.997,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for thiruvannamalai,recommended for having partly cloudy weather condition,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-17T11:19:10.97,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about varieties of paddy,"recommended varieties of paddy ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-17T11:26:30.08,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about varieties of paddy,"recommended varieties of paddy ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T11:33:04.07,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Plant Protection,Asking about yellow mosaic disease management in blackgram,Recommended for profiophos 2 ml + acephate 1 gram /1 litre of water,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-17T11:41:45.49,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-17T11:42:16.773,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,Asking about paddy seeds availability,"Recommended for contact to Tamil Nadu Agricultural University,Soil and water Management Research Institute, Kattuthottam Thanjavur 613 501 Phone: 04362- 267680",TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T11:42:33.737,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Asking about sowing season for CO (R) 51 paddy,Recommended for sowing season for CO (R) 51 June-July and September-October,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T11:45:39.48,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about false smut in paddy,recommended spray in psudomonas 10gm/lit,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T11:45:47.29,
RABI,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,Asking about brinjal fertigation method,Recommended for apply mono ammonium phosphate 492 g + urea 2.845 kg + potassium nitrate 1.776 kg/ac 70 -150 days at 5 days interval,TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-17T11:51:13.79,
RABI,HORTICULTURE,Vegetables,Brinjal,Plant Protection,Asking about Stem borer management in Brinjal,Recommended for spray Thiodicarb 2 g/ lit of water,TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-17T11:52:36.077,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,Asking about Navarai season paddy varieties,"recommended for the paddy varieties : ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T12:15:57.42,
RABI,AGRICULTURE,Others,Others,Weather,asking about weather report for Tiruvannamalai district,Recommended for weather report for Tiruvannamalai district Partly Cloudy and no rain fall,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T12:20:31.51,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Asking about growth regulators for black gram,Recommended for spray pulses wonder 2 kg/ac,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T12:22:45.467,
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability,Asking about Magnesium deficiency in cotton,recommended for the spray : Magnesium 10 gm /lit of water,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T12:23:51.37,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about false smut in paddy,recommended spray in psudomonas 10gm/lit,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T12:26:01.087,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about top fertilizer management in paddy,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg + mn mixture 5 kg /ac on 25th and 45 day after transplanting,TAMILNADU,TIRUVANNAMALAI,THELLAR,2017-12-17T12:36:27.89,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Asking about growth regulators for Groundnut,Recommended for spray groundnut rich 2 kg/ac on Peak flowering and pod development,TAMILNADU,TIRUVANNAMALAI,THELLAR,2017-12-17T12:37:54.233,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Asking about micronutrient application in paddy filed,recommended for apply : MN mixture 5 kg/ mixing with 20 kg of sand,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T12:39:18.17,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about Flase smut management in paddy,Recommended for spray copper oxy chloride at 2.5 g/lit of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T12:41:24.67,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about leaf folder in paddy,Recommended for spray chlorpyrifos 2ml / lit of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T12:57:14.78,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for Thiruvannamalai district,"Recommended for Today and tomorrow having cloudy weather and Possibility of light Rainfall chances (Temperature will be 27 degree Celsius (Â°C), Precipitation Chances (72% ) , Humidity level will be (82 % ) Wind speed 5 km / hr .",TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-17T13:01:55.427,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-17T13:31:28.1,
NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about top dressing management in paddy,recommended for apply micro nitrient 5 kg+ zinc sulphate 10 kg/ac,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T13:44:37.477,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about top dressing management in paddy,recommended for apply micro nitrient 5 kg+ zinc sulphate 10 kg/ac,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T13:45:13.36,
RABI,HORTICULTURE,Vegetables,Brinjal,Fertilizer Use and Availability,Asking about foliar spray management for brinjal,recommended for the spray : nitro benzene 2ml /lit of water,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-17T13:48:54.903,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about paddy varieries,"recommended for ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45",TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T13:49:39.183,
RABI,HORTICULTURE,Vegetables,Cucumber,Cultural Practices,Asking about Average yield for Gherkin,Recommended for Average yield for Gherkin at 4-4.8 tone/ac,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-17T13:51:55.58,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Asking about blackgram foliar application,Recommended for spray DAP 20gm / lit,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T13:51:55.847,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,Asking about weed management for paddy,recommended for weed management :hand weeding on 15 and 30th days,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-17T13:55:57.75,
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)","Animal Production (Piggery, Goatery, Sheep Farming etc.)",Asking about Veterinary University Training and Research Centre phone number,Recommended for phone number:04175-206577,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T13:59:02.1,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about paddy fertilizer (MN) management,Recommended for apply paddy micro mixture 5kg / acre,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T13:59:56.9,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai district rainfall information,Recommended for having no rain(0 mm)today,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T14:02:52.097,
RABI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Plant Protection,Asked about cotton root grub management,recommended for drench with Chlorpyriphos 2 ml / litre of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T14:15:38.817,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Asking about Weather report for Thiruvannamalai district,"Recommended for Today and tomorrow having cloudy weather and Possibility of light Rainfall chances (Temperature will be 27 degree Celsius (Â°C), Precipitation Chances (72% ) , Humidity level will be (82 % ) Wind speed 5 km / hr .",TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-17T14:21:36.87,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about paddy fertilizer management,Recommended for apply paddy micro mixture 5kg / acre,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-17T14:24:33.247,
RABI,HORTICULTURE,Vegetables,Tomato,Nutrient Management,Asked about tomato top dressing fertilizer management,recommended for apply 43 kg urea + 32 kg potash / acre on 30th 45th 60th day,TAMILNADU,TIRUVANNAMALAI,POLUR,2017-12-17T14:25:31.093,
RABI,AGRICULTURE,Pulses,Mochai (lab-lab),Plant Protection,Asking about pod borer management in mochai,Recommended for garlic + ginger + chilli solution 500 ml + khadi soap solution 100 ml /10 litre of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T14:28:20.05,
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Integrated Farming,Asking about Tiruvannamalai veterinary training Centre,Recommended for contact number 04175-206577,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T14:31:07.277,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for Nagapattinam,Recommended for today have light rainfall.,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-17T14:38:17.123,
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather report for thiruvannamalai,Recommended for today and tomorrow having cloudy weather,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T14:42:06.687,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Asking about Top dressing fertilizer in paddy,Recommended for apply urea 25 kg+ potash 15 kg+ neem cake 5 kg+ mn mixture 5 kg/ac.,TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,2017-12-17T15:10:45.617,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Asking about Top dressing fertilizer in paddy,Recommended for apply urea 25 kg+ potash 15 kg+ neem cake 5 kg+ mn mixture 5 kg/ac.,TAMILNADU,TIRUVANNAMALAI,CHEYYAR,2017-12-17T15:19:22.79,
RABI,AGRICULTURE,Others,Others,Weather,asking about Tiruvannamalai weather report,recommended for today have cloudy weather,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T15:24:06.32,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for Tiruvannamalai,Recommended for today have light rainfall.,TAMILNADU,TIRUVANNAMALAI,THELLAR,2017-12-17T15:26:29.9,
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Asking about sugarcane Early shoot borer management,"Recommended for Remove and destroy dead hearts , Install pheromone traps @ 10Nos. /ha for surveillance and monitoring, change the septa/lure once in 30 days.Use resistant varieties like CO 312, CO 421, CO 661, CO 917 and CO 853,Early planting during December â January escapes the early shoot borer incidence.Spray Chlorpyriphos 20% EC (Perfban, Terminator)2ml / lit of water.",TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T15:27:04.14,
RABI,HORTICULTURE,Vegetables,Watermelon,Cultural Practices,Asking about Water melon sowing season,Recommended for Water melon sowing season is November â December,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T15:35:35.11,
RABI,HORTICULTURE,Flowers,Tuberose,Nutrient Management,asking about turmeric foliar management,recommended for spray micronutrient mixture - 5 gm/ lit of water,TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-17T15:42:15.52,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for Tiruvannamalai,Recommended for today have light rainfall.,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-17T15:53:06.583,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asking about Foliar nutrient spray for paddy,Recommended for spray zinc sulphate 5g + ferrous sulphate 5 g / litre of water,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T16:04:18.843,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Asking about Top dressing fertilizer management for paddy,Recommended for apply urea 25 kg + potash 15 kg + neem cake 10 kg /acre,TAMILNADU,TIRUVANNAMALAI,ARANI,2017-12-17T16:10:20.01,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Weather report for Thiruvannamalai district,"Recommended for Today and tomorrow having cloudy weather and Possibility of light Rainfall chances (Temperature will be 27 degree Celsius (Â°C), Precipitation Chances (72% ) , Humidity level will be (82 % ) Wind speed 5 km / hr .",TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T16:12:10.617,
RABI,HORTICULTURE,Vegetables,Chillies,Cultural Practices,Asking about crop sowing season Chilly,"Recommended for Chilly crop sowing season January - February June - July ,September- October.",TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T16:23:32.507,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Weather,asking about paddy Flase smut management,recommended for spray Propiconazole - 1 ml/ lit of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T16:26:15.3,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about false smut in paddy,Recommended for spray Propiconozole 1 ml /litre of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T16:27:17.83,
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,asking about blackgram TNAU foliar application,Recommended for spray pulses wonder 2kg / acre/ 200 litters of water,TAMILNADU,TIRUVANNAMALAI,VANDAVASI,2017-12-17T16:29:41.053,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai district today weather Report,Recommended for Thiruvannamalai district Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,PERNAMALLUR,2017-12-17T16:49:51.75,
RABI,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,Asking about Induce flowering in Brinjal,Recommended for spray nitro benzene 2.5 ml / litre of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T17:15:11.227,
RABI,AGRICULTURE,Others,Others,Weather,asking about Thiruvannamalai district today weather Report,Recommended for Thiruvannamalai district Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-17T17:34:24.62,
RABI,AGRICULTURE,Beekeeping,Beekeeping,Training and Exposure Visits,Asking about bee keeping training detail,Recommended to contact Coimbatore TNAU entomology phone: 0422-6611214,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T17:37:27.497,
RABI,AGRICULTURE,Cereals,Triticale,Nutrient Management,Asked about Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,PUDUPALAYAM,2017-12-17T17:40:34.953,
RABI,AGRICULTURE,Millets,Maize (Makka),Plant Protection,asking about maize Leaf Blight management,recommended for spray carbendazim - 2 gm/ lit of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T17:40:40.693,
RABI,AGRICULTURE,Others,Others,Weather,asking about Tiruvannamalai weather report,recommended for today have cloudy weather,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T17:46:11.063,
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg + Borax 4 kg / acre,TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T17:49:52.503,
RABI,AGRICULTURE,Beekeeping,Beekeeping,Training and Exposure Visits,Asked about bee keeping training information,"recommended for contact to Professor and Head, 
Department of Entomology, TamilNadu Agricultural University, Coimbatore-641003.Phone No.: 0422-6611214, 6611414",TAMILNADU,TIRUVANNAMALAI,CHETPUT,2017-12-17T17:54:48.273,
RABI,AGRICULTURE,Others,Others,Nutrient Management,Thiruvannamalai today weather Report,Recommended for Thiruvannamalai Today No Rain Fall (0.0 mm),TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T18:03:40.467,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about false smut in paddy,Recommended for spray Propiconozole 1 ml /litre of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T18:50:53.08,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Asked about False Smut in paddy,Recommended for spray of Propiconazole 2gm / lit,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T18:55:22.85,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Asking about Suitable paddy varieties for navarai season,"Recommended for ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45.",TAMILNADU,TIRUVANNAMALAI,CHENGAM,2017-12-17T19:01:23.793,
RABI,HORTICULTURE,Plantation Crops,Coconut,Plant Protection,asking about coconut rhinocerous beetle management,recommended for Apply mixture of either neem seed powder + sand (1:2) @150 g per palm,TAMILNADU,TIRUVANNAMALAI,KALASAPAKKAM,2017-12-17T19:14:58.093,
RABI,AGRICULTURE,Others,Others,Weather,Asking about Thiruvannamalai district rainfall information,Recommended for having no rain (0 mm)today,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T19:25:36.55,
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Asking about false smut in paddy,Recommended for spray Propiconozole 1 ml +teepol 1 ml /litre of water,TAMILNADU,TIRUVANNAMALAI,THANDRAMPET,2017-12-17T19:35:01.88,
RABI,AGRICULTURE,Others,Others,Organic Farming,Asked about five leaf extract preparation,"recommended for calotropis , neem , Adhathoda , ocimum , Ipomea fistulosa- 1 kg each add twice the quantity of water (10 liters), 1 liter of cow urine and 100 gm of asafetida , Allow the extract to sit for one week five leaf extract can be stored and used for a period of 25-30 days",TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,2017-12-17T19:44:12.823,
